Gender,Location,Transaction_ID,Product_Category,Quantity,Coupon_Status,Date,Offline_Spend,Online_Spend,Coupon_Code
F,Chicago,17915,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17915,Nest-USA,3,Used,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17916,Nest-USA,1,Not Used,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17921,Nest-USA,5,Clicked,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17922,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17924,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17925,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17926,Nest-USA,2,Not Used,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17930,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17933,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17935,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17937,Nest-USA,2,Not Used,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17938,Nest-USA,2,Used,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17939,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
F,California,17943,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
F,California,17944,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17945,Nest-USA,5,Clicked,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17946,Nest-USA,1,Not Used,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17947,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17948,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
M,Washington DC,18268,Nest-USA,1,Not Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18270,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18275,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18277,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18277,Nest-USA,3,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18279,Nest-USA,1,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18297,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18297,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18297,Nest-USA,2,Not Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18299,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18301,Nest-USA,3,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18301,Nest-USA,2,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18304,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18309,Nest-USA,2,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18312,Nest-USA,1,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18312,Nest-USA,1,Not Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18313,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18316,Nest-USA,2,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18317,Nest-USA,1,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18318,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18326,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18327,Nest-USA,2,Not Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18329,Nest-USA,1,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18331,Nest-USA,3,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18331,Nest-USA,2,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18332,Nest-USA,2,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18333,Nest-USA,1,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18336,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18337,Nest-USA,2,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18338,Nest-USA,3,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18339,Nest-USA,1,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18340,Nest-USA,3,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18343,Nest-USA,1,Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18344,Nest-USA,2,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18349,Nest-USA,1,Not Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18352,Nest-USA,1,Not Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18352,Nest-USA,1,Not Used,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18353,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18359,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18360,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
M,Washington DC,18361,Nest-USA,3,Used,1/19/2019,3000,2753.56,ELEC10
F,California,18281,Nest-USA,3,Clicked,1/19/2019,3000,2753.56,ELEC10
F,California,18284,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
F,California,18286,Nest-USA,1,Used,1/19/2019,3000,2753.56,ELEC10
F,California,18287,Nest-USA,3,Clicked,1/19/2019,3000,2753.56,ELEC10
F,California,18289,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
F,California,18290,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
F,California,18291,Nest-USA,1,Used,1/19/2019,3000,2753.56,ELEC10
F,California,18295,Nest-USA,4,Not Used,1/19/2019,3000,2753.56,ELEC10
F,New York,18362,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
F,New York,18363,Nest-USA,1,Clicked,1/19/2019,3000,2753.56,ELEC10
F,New York,18364,Nest-USA,3,Clicked,1/19/2019,3000,2753.56,ELEC10
F,New York,18366,Nest-USA,3,Used,1/19/2019,3000,2753.56,ELEC10
F,New York,18370,Nest-USA,2,Used,1/19/2019,3000,2753.56,ELEC10
F,California,19106,Nest-USA,2,Not Used,1/29/2019,700,836.13,ELEC10
F,California,19108,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
F,Chicago,19071,Nest-USA,1,Not Used,1/29/2019,700,836.13,ELEC10
F,Chicago,19074,Nest-USA,4,Used,1/29/2019,700,836.13,ELEC10
F,Chicago,19076,Nest-USA,2,Clicked,1/29/2019,700,836.13,ELEC10
F,Chicago,19077,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
F,Chicago,19080,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
F,Chicago,19087,Nest-USA,1,Clicked,1/29/2019,700,836.13,ELEC10
F,Chicago,19089,Nest-USA,2,Used,1/29/2019,700,836.13,ELEC10
F,Chicago,19089,Nest-USA,3,Clicked,1/29/2019,700,836.13,ELEC10
F,Chicago,19091,Nest-USA,1,Not Used,1/29/2019,700,836.13,ELEC10
F,Chicago,19091,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
F,Chicago,19092,Nest-USA,1,Clicked,1/29/2019,700,836.13,ELEC10
F,Chicago,19093,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
F,Chicago,19096,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
F,California,19104,Nest-USA,1,Not Used,1/29/2019,700,836.13,ELEC10
M,California,19109,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
M,California,19110,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
M,California,19111,Nest-USA,1,Clicked,1/29/2019,700,836.13,ELEC10
M,California,19112,Nest-USA,1,Clicked,1/29/2019,700,836.13,ELEC10
M,California,19113,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
M,California,19115,Nest-USA,1,Clicked,1/29/2019,700,836.13,ELEC10
M,California,19116,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
M,California,19118,Nest-USA,2,Clicked,1/29/2019,700,836.13,ELEC10
M,California,19120,Nest-USA,1,Clicked,1/29/2019,700,836.13,ELEC10
M,California,19121,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
F,New Jersey,19123,Nest-USA,1,Clicked,1/29/2019,700,836.13,ELEC10
F,New Jersey,19125,Nest-USA,1,Clicked,1/29/2019,700,836.13,ELEC10
F,New Jersey,19126,Nest-USA,1,Used,1/29/2019,700,836.13,ELEC10
F,Chicago,18577,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
F,Chicago,18587,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
F,Chicago,18588,Nest-USA,2,Clicked,1/23/2019,1000,1356.59,ELEC10
F,Chicago,18589,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
F,California,18579,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
F,California,18581,Nest-USA,2,Used,1/23/2019,1000,1356.59,ELEC10
F,California,18581,Nest-USA,2,Clicked,1/23/2019,1000,1356.59,ELEC10
F,California,18581,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
F,California,18583,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
F,California,18584,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
F,California,18584,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18594,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18594,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18596,Nest-USA,3,Not Used,1/23/2019,1000,1356.59,ELEC10
F,New York,18598,Nest-USA,2,Used,1/23/2019,1000,1356.59,ELEC10
F,New York,18599,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
F,New York,18602,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
F,New York,18603,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
F,New York,18608,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
F,New York,18609,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
F,New York,18610,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
F,New York,18621,Nest-USA,2,Clicked,1/23/2019,1000,1356.59,ELEC10
F,New York,18623,Nest-USA,2,Used,1/23/2019,1000,1356.59,ELEC10
F,New York,18628,Nest-USA,1,Not Used,1/23/2019,1000,1356.59,ELEC10
F,New York,18628,Nest-USA,1,Not Used,1/23/2019,1000,1356.59,ELEC10
F,New York,18629,Nest-USA,1,Not Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18631,Nest-USA,3,Clicked,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18632,Nest-USA,2,Clicked,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18634,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18635,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18635,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18637,Nest-USA,2,Not Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18637,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18639,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18642,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18643,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18643,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18645,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18646,Nest-USA,3,Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18646,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18647,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18648,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18650,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18651,Nest-USA,1,Not Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18652,Nest-USA,2,Not Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18655,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,New Jersey,18659,Nest-USA,2,Clicked,1/23/2019,1000,1356.59,ELEC10
F,Chicago,18661,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
F,Chicago,18663,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
F,Chicago,18663,Nest-USA,2,Clicked,1/23/2019,1000,1356.59,ELEC10
F,Chicago,18663,Nest-USA,2,Clicked,1/23/2019,1000,1356.59,ELEC10
F,Chicago,18668,Nest-USA,1,Not Used,1/23/2019,1000,1356.59,ELEC10
F,Chicago,18668,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,California,18668,Nest-USA,1,Not Used,1/23/2019,1000,1356.59,ELEC10
M,California,18668,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,California,18670,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,California,18671,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,California,18672,Nest-USA,1,Used,1/23/2019,1000,1356.59,ELEC10
M,California,18673,Nest-USA,3,Not Used,1/23/2019,1000,1356.59,ELEC10
M,California,18673,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,California,18673,Nest-USA,2,Not Used,1/23/2019,1000,1356.59,ELEC10
M,California,18674,Nest-USA,1,Clicked,1/23/2019,1000,1356.59,ELEC10
M,California,18675,Nest-USA,2,Clicked,1/23/2019,1000,1356.59,ELEC10
F,California,18675,Nest-USA,2,Used,1/23/2019,1000,1356.59,ELEC10
F,California,18677,Nest-USA,2,Used,1/23/2019,1000,1356.59,ELEC10
F,California,18678,Nest-USA,4,Used,1/23/2019,1000,1356.59,ELEC10
F,California,18680,Nest-USA,2,Not Used,1/23/2019,1000,1356.59,ELEC10
F,California,18961,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,New York,18964,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,New York,18968,Nest-USA,2,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,18972,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,18973,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,18973,Nest-USA,2,Used,1/27/2019,1000,687.86,ELEC10
F,New York,18973,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,18979,Nest-USA,4,Used,1/27/2019,1000,687.86,ELEC10
F,New York,18982,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,18985,Nest-USA,2,Not Used,1/27/2019,1000,687.86,ELEC10
F,New York,18988,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,New York,18989,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,18993,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,New York,18997,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,New York,19000,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,19000,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,19001,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,New York,19002,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,19003,Nest-USA,4,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,19005,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,New York,19009,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,New York,19010,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,19011,Nest-USA,3,Used,1/27/2019,1000,687.86,ELEC10
F,New York,19012,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,19013,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,New York,19013,Nest-USA,2,Not Used,1/27/2019,1000,687.86,ELEC10
F,New York,19013,Nest-USA,4,Used,1/27/2019,1000,687.86,ELEC10
F,New York,19015,Nest-USA,2,Clicked,1/27/2019,1000,687.86,ELEC10
F,Chicago,19018,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,Chicago,19019,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,California,19021,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,California,19022,Nest-USA,2,Used,1/27/2019,1000,687.86,ELEC10
F,California,19023,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,California,19024,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,California,19025,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,California,19028,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
F,California,19030,Nest-USA,2,Not Used,1/27/2019,1000,687.86,ELEC10
M,Chicago,19032,Nest-USA,2,Not Used,1/27/2019,1000,687.86,ELEC10
M,Chicago,19032,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
M,Chicago,19032,Nest-USA,1,Used,1/27/2019,1000,687.86,ELEC10
M,Chicago,19032,Nest-USA,1,Not Used,1/27/2019,1000,687.86,ELEC10
M,Chicago,19033,Nest-USA,2,Clicked,1/27/2019,1000,687.86,ELEC10
M,Chicago,19034,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
M,Chicago,19034,Nest-USA,1,Clicked,1/27/2019,1000,687.86,ELEC10
F,Washington DC,19278,Nest-USA,2,Used,1/31/2019,700,1380.14,ELEC10
F,Washington DC,19279,Nest-USA,1,Used,1/31/2019,700,1380.14,ELEC10
F,Washington DC,19281,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
F,Washington DC,19283,Nest-USA,2,Clicked,1/31/2019,700,1380.14,ELEC10
F,Washington DC,19285,Nest-USA,1,Not Used,1/31/2019,700,1380.14,ELEC10
F,Washington DC,19285,Nest-USA,1,Not Used,1/31/2019,700,1380.14,ELEC10
F,Chicago,19288,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
F,California,19291,Nest-USA,1,Not Used,1/31/2019,700,1380.14,ELEC10
F,California,19296,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,California,19298,Nest-USA,1,Used,1/31/2019,700,1380.14,ELEC10
M,California,19301,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,California,19301,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,California,19303,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,California,19308,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,California,19310,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,California,19315,Nest-USA,3,Used,1/31/2019,700,1380.14,ELEC10
M,California,19317,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,California,19320,Nest-USA,2,Used,1/31/2019,700,1380.14,ELEC10
M,California,19323,Nest-USA,2,Used,1/31/2019,700,1380.14,ELEC10
M,California,19324,Nest-USA,4,Clicked,1/31/2019,700,1380.14,ELEC10
M,California,19327,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,California,19330,Nest-USA,2,Not Used,1/31/2019,700,1380.14,ELEC10
M,California,19332,Nest-USA,1,Used,1/31/2019,700,1380.14,ELEC10
M,California,19333,Nest-USA,2,Used,1/31/2019,700,1380.14,ELEC10
M,California,19339,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
F,California,19343,Nest-USA,3,Used,1/31/2019,700,1380.14,ELEC10
F,California,19344,Nest-USA,1,Used,1/31/2019,700,1380.14,ELEC10
F,California,19345,Nest-USA,2,Clicked,1/31/2019,700,1380.14,ELEC10
F,California,19345,Nest-USA,1,Used,1/31/2019,700,1380.14,ELEC10
F,California,19345,Nest-USA,2,Clicked,1/31/2019,700,1380.14,ELEC10
F,California,19347,Nest-USA,1,Not Used,1/31/2019,700,1380.14,ELEC10
F,California,19347,Nest-USA,1,Used,1/31/2019,700,1380.14,ELEC10
F,New York,19356,Nest-USA,1,Not Used,1/31/2019,700,1380.14,ELEC10
F,New York,19358,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
F,New York,19358,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
F,New York,19359,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
F,New York,19359,Nest-USA,3,Clicked,1/31/2019,700,1380.14,ELEC10
M,Chicago,19363,Nest-USA,2,Used,1/31/2019,700,1380.14,ELEC10
M,Chicago,19364,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,Chicago,19365,Nest-USA,1,Not Used,1/31/2019,700,1380.14,ELEC10
M,Chicago,19366,Nest-USA,2,Clicked,1/31/2019,700,1380.14,ELEC10
M,California,19367,Nest-USA,1,Used,1/31/2019,700,1380.14,ELEC10
M,New York,19369,Nest-USA,2,Clicked,1/31/2019,700,1380.14,ELEC10
M,New York,19371,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,Washington DC,19372,Nest-USA,1,Not Used,1/31/2019,700,1380.14,ELEC10
M,Washington DC,19374,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,Washington DC,19375,Nest-USA,1,Clicked,1/31/2019,700,1380.14,ELEC10
M,Chicago,16681,Office,1,Used,01-01-2019,4500,2424.5,OFF10
M,Chicago,16716,Office,1,Clicked,01-01-2019,4500,2424.5,OFF10
M,California,16682,Office,52,Used,01-01-2019,4500,2424.5,OFF10
M,California,16682,Office,31,Clicked,01-01-2019,4500,2424.5,OFF10
M,California,16682,Office,31,Clicked,01-01-2019,4500,2424.5,OFF10
M,California,16687,Office,3,Used,01-01-2019,4500,2424.5,OFF10
M,California,16687,Office,1,Not Used,01-01-2019,4500,2424.5,OFF10
M,California,16687,Office,3,Clicked,01-01-2019,4500,2424.5,OFF10
M,California,16687,Office,1,Used,01-01-2019,4500,2424.5,OFF10
M,California,16687,Office,1,Clicked,01-01-2019,4500,2424.5,OFF10
M,Chicago,16692,Office,1,Used,01-01-2019,4500,2424.5,OFF10
M,Chicago,16692,Office,1,Clicked,01-01-2019,4500,2424.5,OFF10
M,Chicago,16692,Office,1,Clicked,01-01-2019,4500,2424.5,OFF10
M,Chicago,16696,Office,1,Used,01-01-2019,4500,2424.5,OFF10
M,Chicago,16877,Office,4,Used,01-03-2019,4500,1576.38,OFF10
M,Chicago,16885,Office,5,Clicked,01-03-2019,4500,1576.38,OFF10
M,Chicago,16885,Office,3,Clicked,01-03-2019,4500,1576.38,OFF10
M,Chicago,16885,Office,5,Clicked,01-03-2019,4500,1576.38,OFF10
M,Chicago,16885,Office,26,Clicked,01-03-2019,4500,1576.38,OFF10
M,Chicago,16903,Office,6,Used,01-03-2019,4500,1576.38,OFF10
M,Chicago,16903,Office,3,Not Used,01-03-2019,4500,1576.38,OFF10
F,Chicago,16834,Office,1,Used,01-03-2019,4500,1576.38,OFF10
F,Chicago,16834,Office,1,Clicked,01-03-2019,4500,1576.38,OFF10
F,Chicago,16840,Office,4,Used,01-03-2019,4500,1576.38,OFF10
F,Chicago,16840,Office,2,Used,01-03-2019,4500,1576.38,OFF10
M,Chicago,16848,Office,1,Clicked,01-03-2019,4500,1576.38,OFF10
M,Chicago,16848,Office,1,Clicked,01-03-2019,4500,1576.38,OFF10
M,Chicago,16848,Office,1,Used,01-03-2019,4500,1576.38,OFF10
F,Chicago,16848,Office,1,Clicked,01-03-2019,4500,1576.38,OFF10
F,Chicago,16852,Office,1,Not Used,01-03-2019,4500,1576.38,OFF10
F,Chicago,16852,Office,2,Used,01-03-2019,4500,1576.38,OFF10
F,Chicago,16868,Office,1,Clicked,01-03-2019,4500,1576.38,OFF10
F,Chicago,16877,Office,4,Clicked,01-03-2019,4500,1576.38,OFF10
F,California,16891,Office,1,Clicked,01-03-2019,4500,1576.38,OFF10
F,California,16894,Office,103,Clicked,01-03-2019,4500,1576.38,OFF10
F,California,16905,Office,62,Clicked,01-03-2019,4500,1576.38,OFF10
F,California,16909,Office,62,Used,01-03-2019,4500,1576.38,OFF10
F,California,16940,Office,2,Used,01-03-2019,4500,1576.38,OFF10
M,Chicago,16988,Office,12,Clicked,01-04-2019,4500,2928.55,OFF10
M,Chicago,16992,Office,5,Used,01-04-2019,4500,2928.55,OFF10
F,California,16984,Office,1,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,16992,Office,5,Used,01-04-2019,4500,2928.55,OFF10
F,California,16992,Office,26,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,16992,Office,5,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17005,Office,10,Used,01-04-2019,4500,2928.55,OFF10
F,California,17007,Office,3,Used,01-04-2019,4500,2928.55,OFF10
F,California,17013,Office,41,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17013,Office,41,Used,01-04-2019,4500,2928.55,OFF10
F,California,17032,Office,1,Not Used,01-04-2019,4500,2928.55,OFF10
F,California,17032,Office,2,Used,01-04-2019,4500,2928.55,OFF10
F,California,17032,Office,2,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17032,Office,1,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17032,Office,1,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17032,Office,1,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17053,Office,3,Used,01-04-2019,4500,2928.55,OFF10
F,California,17053,Office,3,Used,01-04-2019,4500,2928.55,OFF10
F,California,17053,Office,6,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17053,Office,2,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17053,Office,52,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17070,Office,1,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17070,Office,1,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17090,Office,1,Clicked,01-04-2019,4500,2928.55,OFF10
F,California,17093,Office,1,Not Used,01-04-2019,4500,2928.55,OFF10
F,California,17093,Office,1,Clicked,01-04-2019,4500,2928.55,OFF10
F,Chicago,17950,Office,5,Clicked,1/16/2019,3000,3727.61,OFF10
F,Chicago,17951,Office,77,Not Used,1/16/2019,3000,3727.61,OFF10
F,Chicago,17951,Office,52,Clicked,1/16/2019,3000,3727.61,OFF10
F,Chicago,17952,Office,1,Clicked,1/16/2019,3000,3727.61,OFF10
F,Chicago,17952,Office,1,Used,1/16/2019,3000,3727.61,OFF10
F,New Jersey,17985,Office,25,Used,1/16/2019,3000,3727.61,OFF10
M,New York,17985,Office,21,Clicked,1/16/2019,3000,3727.61,OFF10
M,New York,17985,Office,5,Clicked,1/16/2019,3000,3727.61,OFF10
M,New York,17985,Office,10,Clicked,1/16/2019,3000,3727.61,OFF10
M,New York,17987,Office,1,Used,1/16/2019,3000,3727.61,OFF10
